id,store_id,job_source,job_type,state,error_class,manual_review_subreason,retry_count,next_retry_at,started_at,finished_at,operation_scope_key,idempotency_key,cancel_reason,res_id
36,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:27:59,2026-07-11 22:27:59,,2|core_dispatch_selftest|pb.synthetic.model|2029|gid://pb/s2/2029|pb-s2-2029,,2029
37,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2100|gid://pb/s2p/2100|pb-s2p-2100,,2100
38,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2101|gid://pb/s2p/2101|pb-s2p-2101,,2101
39,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2102|gid://pb/s2p/2102|pb-s2p-2102,,2102
40,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2103|gid://pb/s2p/2103|pb-s2p-2103,,2103
41,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2104|gid://pb/s2p/2104|pb-s2p-2104,,2104
42,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2105|gid://pb/s2p/2105|pb-s2p-2105,,2105
43,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2106|gid://pb/s2p/2106|pb-s2p-2106,,2106
44,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2107|gid://pb/s2p/2107|pb-s2p-2107,,2107
45,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2108|gid://pb/s2p/2108|pb-s2p-2108,,2108
46,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:19,2026-07-11 22:28:19,,2|core_dispatch_selftest|pb.synthetic.model|2109|gid://pb/s2p/2109|pb-s2p-2109,,2109
47,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2110|gid://pb/s2p/2110|pb-s2p-2110,,2110
48,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2111|gid://pb/s2p/2111|pb-s2p-2111,,2111
49,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2112|gid://pb/s2p/2112|pb-s2p-2112,,2112
50,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2113|gid://pb/s2p/2113|pb-s2p-2113,,2113
51,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2114|gid://pb/s2p/2114|pb-s2p-2114,,2114
52,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2115|gid://pb/s2p/2115|pb-s2p-2115,,2115
53,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2116|gid://pb/s2p/2116|pb-s2p-2116,,2116
54,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2117|gid://pb/s2p/2117|pb-s2p-2117,,2117
55,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2118|gid://pb/s2p/2118|pb-s2p-2118,,2118
56,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:28:14,2026-07-11 22:28:14,,2|core_dispatch_selftest|pb.synthetic.model|2119|gid://pb/s2p/2119|pb-s2p-2119,,2119
57,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:29:21,2026-07-11 22:29:21,,2|core_dispatch_selftest|pb.synthetic.model|3000|gid://pb/s3/3000|pb-s3-3000,,3000
58,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:29:45,2026-07-11 22:29:45,,2|core_dispatch_selftest|pb.synthetic.model|3001|gid://pb/s3/3001|pb-s3-3001,,3001
59,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:29:21,2026-07-11 22:29:21,,2|core_dispatch_selftest|pb.synthetic.model|3002|gid://pb/s3/3002|pb-s3-3002,,3002
60,2,manual_sync,core_dispatch_selftest,succeeded,,,1,2026-07-11 22:29:56.079890,2026-07-11 22:30:03,2026-07-11 22:30:03,,2|core_dispatch_selftest|pb.synthetic.model|4000|gid://pb/retry-due/4000|pb-retry-due-4000,,4000
61,2,manual_sync,core_dispatch_selftest,retry_waiting,,,1,2026-07-12 04:30:01.892923,,,2|pb.synthetic.model|4001|gid://pb/retry-future/4001,2|core_dispatch_selftest|pb.synthetic.model|4001|gid://pb/retry-future/4001|pb-retry-future-4001,,4001
62,3,manual_sync,core_dispatch_selftest,cancelled,,,,,,2026-07-11 22:30:32,,3|core_dispatch_selftest|pb.synthetic.model|5000|gid://pb/s5/5000|pb-s5-5000,Store disconnected.,5000
63,3,manual_sync,core_dispatch_selftest,cancelled,,,,,,2026-07-11 22:30:32,,3|core_dispatch_selftest|pb.synthetic.model|5001|gid://pb/s5/5001|pb-s5-5001,Store disconnected.,5001
64,3,setup_readiness_check,core_manual_maintenance,succeeded,,,,,2026-07-11 22:30:32,2026-07-11 22:30:32,,3|core_manual_maintenance||||723d63cc-e590-47c1-9dd9-4e1ef46784b2,,
65,4,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:32:32,2026-07-11 22:32:33,,4|core_dispatch_selftest|pb.synthetic.model|6000|gid://pb/s6b/6000|pb-s6b-6000,,6000
66,5,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:34:40,2026-07-11 22:34:42,,5|core_dispatch_selftest|pb.synthetic.model|6010|gid://pb/s6b2/6010|pb-s6b2-6010,,6010
67,6,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:38:12,2026-07-11 22:38:14,,6|core_dispatch_selftest|pb.synthetic.model|6100|gid://pb/s6A/6100|pb-s6A-6100,,6100
68,7,manual_sync,core_dispatch_selftest,skipped,,,,,2026-07-11 22:38:38,2026-07-11 22:38:38,,7|core_dispatch_selftest|pb.synthetic.model|6200|gid://pb/s6B/6200|pb-s6B-6200,,6200
69,8,manual_sync,core_dispatch_selftest,skipped,odoo_validation_configuration,,,,,2026-07-11 22:38:42,,8|core_dispatch_selftest|pb.synthetic.model|6300|gid://pb/s6C/6300|pb-s6C-6300,,6300
70,9,manual_sync,core_dispatch_selftest,failed_retryable,odoo_validation_configuration,,,,,2026-07-11 22:39:24,9|pb.synthetic.model|6310|gid://pb/s6C2/6310,9|core_dispatch_selftest|pb.synthetic.model|6310|gid://pb/s6C2/6310|pb-s6C2-6310,,6310
71,10,manual_sync,core_dispatch_selftest,cancelled,,,,,,2026-07-11 22:40:10,,10|core_dispatch_selftest|pb.synthetic.model|7000|gid://pb/blocked/7000|pb-blocked-7000,Store disconnected.,7000
72,10,setup_readiness_check,core_manual_maintenance,succeeded,,,,,2026-07-11 22:40:10,2026-07-11 22:40:10,,10|core_manual_maintenance||||0e5d6bcd-5992-452b-bb2d-0e153b32b50c,,
73,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:45:42,2026-07-11 22:45:42,,2|core_dispatch_selftest|pb.synthetic.model|8000|gid://pb/s8/8000|pb-s8-8000,,8000
74,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:45:42,2026-07-11 22:45:42,,2|core_dispatch_selftest|pb.synthetic.model|8001|gid://pb/s8/8001|pb-s8-8001,,8001
75,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:45:42,2026-07-11 22:45:42,,2|core_dispatch_selftest|pb.synthetic.model|8002|gid://pb/s8/8002|pb-s8-8002,,8002
76,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:45:42,2026-07-11 22:45:42,,2|core_dispatch_selftest|pb.synthetic.model|8003|gid://pb/s8/8003|pb-s8-8003,,8003
77,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:45:42,2026-07-11 22:45:42,,2|core_dispatch_selftest|pb.synthetic.model|8004|gid://pb/s8/8004|pb-s8-8004,,8004
78,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8005|gid://pb/s8/8005|pb-s8-8005,,8005
79,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8006|gid://pb/s8/8006|pb-s8-8006,,8006
80,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8007|gid://pb/s8/8007|pb-s8-8007,,8007
81,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8008|gid://pb/s8/8008|pb-s8-8008,,8008
82,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8009|gid://pb/s8/8009|pb-s8-8009,,8009
83,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8010|gid://pb/s8/8010|pb-s8-8010,,8010
84,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8011|gid://pb/s8/8011|pb-s8-8011,,8011
85,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8012|gid://pb/s8/8012|pb-s8-8012,,8012
86,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8013|gid://pb/s8/8013|pb-s8-8013,,8013
87,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8014|gid://pb/s8/8014|pb-s8-8014,,8014
88,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8015|gid://pb/s8/8015|pb-s8-8015,,8015
89,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8016|gid://pb/s8/8016|pb-s8-8016,,8016
90,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8017|gid://pb/s8/8017|pb-s8-8017,,8017
91,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8018|gid://pb/s8/8018|pb-s8-8018,,8018
92,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8019|gid://pb/s8/8019|pb-s8-8019,,8019
93,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8020|gid://pb/s8/8020|pb-s8-8020,,8020
94,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8021|gid://pb/s8/8021|pb-s8-8021,,8021
95,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8022|gid://pb/s8/8022|pb-s8-8022,,8022
96,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8023|gid://pb/s8/8023|pb-s8-8023,,8023
97,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8024|gid://pb/s8/8024|pb-s8-8024,,8024
98,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8025|gid://pb/s8/8025|pb-s8-8025,,8025
99,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8026|gid://pb/s8/8026|pb-s8-8026,,8026
100,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8027|gid://pb/s8/8027|pb-s8-8027,,8027
101,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8028|gid://pb/s8/8028|pb-s8-8028,,8028
102,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8029|gid://pb/s8/8029|pb-s8-8029,,8029
103,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8030|gid://pb/s8/8030|pb-s8-8030,,8030
104,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8031|gid://pb/s8/8031|pb-s8-8031,,8031
105,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8032|gid://pb/s8/8032|pb-s8-8032,,8032
106,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8033|gid://pb/s8/8033|pb-s8-8033,,8033
107,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8034|gid://pb/s8/8034|pb-s8-8034,,8034
108,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8035|gid://pb/s8/8035|pb-s8-8035,,8035
109,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8036|gid://pb/s8/8036|pb-s8-8036,,8036
110,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8037|gid://pb/s8/8037|pb-s8-8037,,8037
111,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8038|gid://pb/s8/8038|pb-s8-8038,,8038
112,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:46:27,2026-07-11 22:46:27,,2|core_dispatch_selftest|pb.synthetic.model|8039|gid://pb/s8/8039|pb-s8-8039,,8039
113,2,manual_sync,core_dispatch_selftest,running,,,,,2026-07-11 22:48:34,,2|pb.synthetic.model|9000|gid://pb/s9a/9000,2|core_dispatch_selftest|pb.synthetic.model|9000|gid://pb/s9a/9000|pb-s9a-9000,,9000
114,2,manual_sync,core_dispatch_selftest,succeeded,,,,,2026-07-11 22:48:59,2026-07-11 22:48:59,,2|core_dispatch_selftest|pb.synthetic.model|9001|gid://pb/s9b/9001|pb-s9b-9001,,9001
